,table_1,table_2,column_table_1,column_table_2,match_value
1691,Gren-value.today.json,GioPonSpiz-wiki.json,name,Name,0.76339376
1692,Gren-value.today.json,GioPonSpiz-wiki.json,headquarters_country,Headquarters,0.5637601
1693,Gren-value.today.json,GioPonSpiz-wiki.json,employees_number,Sector,0.18876009
1694,Gren-value.today.json,GioPonSpiz-wiki.json,annual_revenue_USD,Founded,0.17922576
1695,Gren-value.today.json,FR-followers.json,facebook_page_url,Facebook,0.4693375
1696,Gren-value.today.json,FR-followers.json,twitter_page_url,Twitter,0.4478251
1697,Gren-value.today.json,FR-followers.json,CEO,Company,0.22045955
1698,Gren-value.today.json,DDD-companiesmarketcap.com.json,name,name,0.75967014
1699,Gren-value.today.json,DDD-companiesmarketcap.com.json,headquarters_country,country,0.42734593
1700,Gren-value.today.json,DDD-companiesmarketcap.com.json,market_capitalization_2022,marketcap,0.3518197
1701,Gren-value.today.json,DDD-companiesmarketcap.com.json,employees_number,rank,0.17990829
1702,Gren-value.today.json,FR-sole24ore.json,name,E-commerce,0.17427479
1703,Gren-value.today.json,FR-sole24ore.json,wikipedia_page_url,Winelivery S.r.l.,0.12742849
1704,Gren-value.today.json,MalPatSaj-wikipedia.org.json,name,Name,0.76104593
1705,Gren-value.today.json,MalPatSaj-wikipedia.org.json,headquarters_country,Headquarters,0.5614122
1706,Gren-value.today.json,MalPatSaj-wikipedia.org.json,employees_number,Sector,0.18641225
1707,Gren-value.today.json,MalPatSaj-wikipedia.org.json,annual_revenue_USD,Founded,0.17687792
1708,Gren-value.today.json,Gren-companiesmarketcap.com.json,name,name,0.7908947
1709,Gren-value.today.json,Gren-companiesmarketcap.com.json,market_capitalization_2022,market_capitalization_USD,0.68460697
1710,Gren-value.today.json,Gren-companiesmarketcap.com.json,headquarters_country,country,0.45857048
1711,Gren-value.today.json,IGMM-cbinsights.json,headquarters_country,country,0.3966645
1712,Gren-value.today.json,IGMM-cbinsights.json,CEO,city,0.23458037
1713,Gren-value.today.json,IGMM-cbinsights.json,market_capitalization_2022,valuation,0.1913014
1714,Gren-value.today.json,IGMM-cbinsights.json,annual_revenue_USD,datejoined,0.13773489
1715,Gren-value.today.json,DeBiGa-disfold.json,name,name,0.8042732
1716,Gren-value.today.json,DeBiGa-disfold.json,CEO,ceo,0.80015236
1717,Gren-value.today.json,DeBiGa-disfold.json,headquarters_country,headquarters,0.60463953
1718,Gren-value.today.json,DeBiGa-disfold.json,employees_number,employees,0.573745
1719,Gren-value.today.json,DeBiGa-disfold.json,market_capitalization_2022,market_cap,0.4917732
1720,Gren-value.today.json,DeBiGa-disfold.json,annual_revenue_USD,founded,0.22010517
1721,Gren-value.today.json,MalPatSaj-forbes.com.json,name,Name,0.75943273
1722,Gren-value.today.json,MalPatSaj-forbes.com.json,headquarters_country,Country,0.42710853
1723,Gren-value.today.json,MalPatSaj-forbes.com.json,market_capitalization_2022,Market Value,0.30068892
1724,Gren-value.today.json,MalPatSaj-forbes.com.json,twitter_page_url,Profit,0.17463648
1725,Gren-value.today.json,MalPatSaj-forbes.com.json,annual_revenue_USD,Assets,0.1669003
1726,Gren-value.today.json,Silvestri-forbes.com.json,name,name,0.78249913
1727,Gren-value.today.json,Silvestri-forbes.com.json,headquarters_country,country,0.45017493
1728,Gren-value.today.json,Silvestri-forbes.com.json,market_capitalization_2022,market_value_apr_2022,0.4482304
1729,Gren-value.today.json,Silvestri-forbes.com.json,annual_revenue_USD,revenue_2022,0.38499016
1730,Gren-value.today.json,DeBiGa-wiki.json,name,name,0.7709377
1731,Gren-value.today.json,DeBiGa-wiki.json,headquarters_country,headquarters,0.571304
1732,Gren-value.today.json,DeBiGa-wiki.json,employees_number,number_of_employees,0.5111059
1733,Gren-value.today.json,DeBiGa-wiki.json,annual_revenue_USD,revenue,0.36914515
1734,Gren-value.today.json,DeBiGa-wiki.json,annual_net_income_USD,operating_income,0.29295158
1735,Gren-value.today.json,Avengers-companiesMarketCap.json,name,name,0.76326454
1736,Gren-value.today.json,Avengers-companiesMarketCap.json,market_capitalization_2022,market_cap,0.4507646
1737,Gren-value.today.json,Avengers-companiesMarketCap.json,headquarters_country,country,0.43094033
1738,Gren-value.today.json,Avengers-companiesMarketCap.json,annual_revenue_USD,id,0.19781427
1739,Gren-value.today.json,Avengers-companiesMarketCap.json,employees_number,rank,0.18350269
1740,Gren-value.today.json,Avengers-hitHorizons.json,name,name,0.74633
1741,Gren-value.today.json,Avengers-hitHorizons.json,headquarters_country,industry,0.23740149
1742,Gren-value.today.json,Avengers-hitHorizons.json,annual_revenue_USD,id,0.18087974
1743,Gren-value.today.json,FR-disfold.json,name,Name,0.791393
1744,Gren-value.today.json,FR-disfold.json,CEO,CEO,0.78727216
1745,Gren-value.today.json,FR-disfold.json,employees_number,Employees,0.5608648
1746,Gren-value.today.json,FR-disfold.json,annual_revenue_USD,Founded,0.20722497
1747,Gren-value.today.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.7579373
1748,Gren-value.today.json,MarScoToc-companiesmarketcap.com.json,headquarters_country,Country,0.4256131
1749,Gren-value.today.json,MarScoToc-companiesmarketcap.com.json,market_capitalization_2022,Master Cap,0.20793737
1750,Gren-value.today.json,MarScoToc-companiesmarketcap.com.json,employees_number,Rank,0.17817546
1751,Gren-value.today.json,DDD-teamblind.com.json,name,name,0.75077665
1752,Gren-value.today.json,DDD-teamblind.com.json,headquarters_country,industry,0.24184811
1753,Gren-value.today.json,DDD-teamblind.com.json,market_capitalization_2022,locations,0.21308936
1754,Gren-value.today.json,DDD-teamblind.com.json,annual_revenue_USD,founded,0.16660866
1755,Gren-value.today.json,Wissel-companiesmarketcap.com.json,name,Name,0.77178895
1756,Gren-value.today.json,Wissel-companiesmarketcap.com.json,employees_number,Employees,0.5412608
1757,Gren-value.today.json,Wissel-companiesmarketcap.com.json,annual_revenue_USD,Revenue,0.36999643
1758,Gren-value.today.json,Wissel-companiesmarketcap.com.json,market_capitalization_2022,Marketcap,0.3639385
1759,Gren-value.today.json,Wissel-companiesmarketcap.com.json,twitter_page_url,URL,0.32117984
1760,Gren-value.today.json,Wissel-companiesmarketcap.com.json,CEO,Category,0.23880127
1761,Gren-value.today.json,FR-ft.json,name,Name,0.76255333
1762,Gren-value.today.json,FR-ft.json,employees_number,Number of employees 2020,0.46612483
1763,Gren-value.today.json,FR-ft.json,employees_number,Number of employees 2017,0.46612483
1764,Gren-value.today.json,FR-ft.json,headquarters_country,Country,0.43022913
1765,Gren-value.today.json,FR-ft.json,annual_revenue_USD,Revenue 2020 (â¬),0.2893391
1766,Gren-value.today.json,FR-ft.json,annual_revenue_USD,Revenue 2017 (â¬),0.2893391
1767,Gren-value.today.json,FR-ft.json,annual_net_income_USD,Compound Annual Growth Rate (CAGR) %,0.2260141
1768,Gren-value.today.json,FR-ft.json,market_capitalization_2022,in 2021 ranking,0.14572409
1769,Gren-value.today.json,FR-ft.json,market_capitalization_2022,in 2020 ranking,0.14572409
1770,Gren-value.today.json,FR-famcap_germany.json,headquarters_country,Headquarters,0.5489544
1771,Gren-value.today.json,FR-famcap_germany.json,employees_number,Employees,0.5180599
1772,Gren-value.today.json,FR-famcap_germany.json,annual_revenue_USD,Revenues 2018 $m,0.28559035
1773,Gren-value.today.json,FR-famcap_germany.json,name,Website,0.23172943
1774,Gren-value.today.json,FR-famcap_germany.json,CEO,Company,0.22358812
1775,Gren-value.today.json,FR-famcap_germany.json,market_capitalization_2022,Generation,0.2075167
1776,Gren-value.today.json,FR-famcap_germany.json,facebook_page_url,Family ownership,0.17225134
1777,Gren-value.today.json,MalPatSaj-companiesmarketcap.com.json,name,Name,0.7676693
1778,Gren-value.today.json,MalPatSaj-companiesmarketcap.com.json,headquarters_country,Country,0.43534514
1779,Gren-value.today.json,MalPatSaj-companiesmarketcap.com.json,market_capitalization_2022,MarketCap,0.3598189
1780,Gren-value.today.json,MalPatSaj-companiesmarketcap.com.json,twitter_page_url,Symbol,0.19303569
1781,Gren-value.today.json,FR-company_social_urls.json,facebook_page_url,Facebook,0.4693375
1782,Gren-value.today.json,FR-company_social_urls.json,twitter_page_url,Twitter,0.4478251
1783,Gren-value.today.json,FR-company_social_urls.json,CEO,Company,0.22045955
1784,Gren-value.today.json,GioPonSpiz-marketCap2.json,name,name,0.7610405
1785,Gren-value.today.json,GioPonSpiz-marketCap2.json,headquarters_country,country,0.4287163
1786,Gren-value.today.json,GioPonSpiz-marketCap2.json,CEO,codice,0.32190642
1787,Gren-value.today.json,FR-campaignindia.json,name,BRAND NAME,0.41979337
1788,Gren-value.today.json,FR-campaignindia.json,market_capitalization_2022,MAIN MARKET,0.28214788
1789,Gren-value.today.json,FR-campaignindia.json,CEO,CATEGORY,0.19924729
1790,Gren-value.today.json,FR-campaignindia.json,employees_number,RANK,0.1524731
1791,Silvestri-disfold.com.json,Gren-ft.com.json,country,country,0.83737624
1792,Silvestri-disfold.com.json,Gren-ft.com.json,sector,sector,0.83461887
1793,Silvestri-disfold.com.json,Gren-ft.com.json,name,name,0.8279224
1794,Silvestri-disfold.com.json,Gren-ft.com.json,market_value_apr_2022,revenue_2020_EU,0.28831205
1795,Silvestri-disfold.com.json,MarScoToc-disfold.com.json,country,Country,0.8729928
1796,Silvestri-disfold.com.json,MarScoToc-disfold.com.json,sector,Sector,0.87023544
1797,Silvestri-disfold.com.json,MarScoToc-disfold.com.json,name,Name,0.863539
1798,Silvestri-disfold.com.json,MarScoToc-disfold.com.json,market_value_apr_2022,MasterCap,0.29593396
1799,Silvestri-disfold.com.json,MarScoToc-wikipedia.org.json,name,Name,0.7720304
1800,Silvestri-disfold.com.json,MarScoToc-wikipedia.org.json,country,Industry,0.36206806
1801,Silvestri-disfold.com.json,MarScoToc-wikipedia.org.json,stock,headQuarters,0.20430201
1802,Silvestri-disfold.com.json,Slytherin-disfold.com.json,name,name,0.78078204
1803,Silvestri-disfold.com.json,Slytherin-disfold.com.json,market_value_apr_2022,market_cap,0.4020006
1804,Silvestri-disfold.com.json,Slytherin-disfold.com.json,stock,link,0.28196627
1805,Silvestri-disfold.com.json,Slytherin-disfold.com.json,country,ceo,0.2557821
1806,Silvestri-disfold.com.json,FR-forbes.json,name,Name,0.7743953
1807,Silvestri-disfold.com.json,FR-forbes.json,country,Industry,0.36443293
1808,Silvestri-disfold.com.json,MarScoToc-ambitionbox.com.json,name,Name,0.7689799
1809,Silvestri-disfold.com.json,MarScoToc-ambitionbox.com.json,country,Industry,0.35901755
1810,Silvestri-disfold.com.json,MarScoToc-ambitionbox.com.json,sector,Headquarter,0.21476503
1811,Silvestri-disfold.com.json,DeBiGa-govuk_bigsize.json,name,name,0.76522434
1812,Silvestri-disfold.com.json,DeBiGa-govuk_bigsize.json,country,company_type,0.24549595
1813,Silvestri-disfold.com.json,Wissel-info-clipper.com.json,country,Country,0.8062527
1814,Silvestri-disfold.com.json,Wissel-info-clipper.com.json,name,Name,0.79679894
1815,Silvestri-disfold.com.json,Wissel-info-clipper.com.json,stock,State,0.3598942
1816,Silvestri-disfold.com.json,GioPonSpiz-disfold.json,country,country,0.9109204
1817,Silvestri-disfold.com.json,GioPonSpiz-disfold.json,sector,sector,0.908163
1818,Silvestri-disfold.com.json,GioPonSpiz-disfold.json,stock,stock,0.905038
1819,Silvestri-disfold.com.json,GioPonSpiz-disfold.json,name,name,0.90146655
1820,Silvestri-disfold.com.json,GioPonSpiz-disfold.json,market_value_apr_2022,marketCap,0.4915086
1821,Silvestri-disfold.com.json,Silvestri-ft.com.json,country,country,0.83754
1822,Silvestri-disfold.com.json,Silvestri-ft.com.json,sector,sector,0.8347826
1823,Silvestri-disfold.com.json,Silvestri-ft.com.json,name,name,0.82808614
1824,Silvestri-disfold.com.json,Silvestri-ft.com.json,market_value_apr_2022,revenue_2020,0.29927716
1825,Silvestri-disfold.com.json,Slytherin-value.today.json,country,country,0.8079494
1826,Silvestri-disfold.com.json,Slytherin-value.today.json,name,name,0.7984956
1827,Silvestri-disfold.com.json,Slytherin-value.today.json,stock,link,0.2996798
1828,Silvestri-disfold.com.json,Slytherin-value.today.json,stock,rank,0.2996798
1829,Silvestri-disfold.com.json,IGMM-companiesmarketcap.json,country,country,0.8096281
1830,Silvestri-disfold.com.json,IGMM-companiesmarketcap.json,name,name,0.8001743
1831,Silvestri-disfold.com.json,IGMM-companiesmarketcap.json,market_value_apr_2022,marketcap,0.39021635
1832,Silvestri-disfold.com.json,IGMM-companiesmarketcap.json,stock,rank,0.3013585
1833,Silvestri-disfold.com.json,IGMM-value.today.json,name,name,0.7692454
1834,Silvestri-disfold.com.json,IGMM-value.today.json,country,headquarters country,0.44755948
1835,Silvestri-disfold.com.json,IGMM-value.today.json,market_value_apr_2022,market value (Jan-07-2022),0.40790612
1836,Silvestri-disfold.com.json,Slytherin-forbes.com.json,country,country,0.8067685
1837,Silvestri-disfold.com.json,Slytherin-forbes.com.json,name,name,0.79731464
1838,Silvestri-disfold.com.json,Slytherin-forbes.com.json,stock,link,0.29849884
1839,Silvestri-disfold.com.json,DDD-cbinsight.com.json,country,country,0.80476636
1840,Silvestri-disfold.com.json,DDD-cbinsight.com.json,name,name,0.7953125
1841,Silvestri-disfold.com.json,DDD-cbinsight.com.json,stock,stage,0.3584078
1842,Silvestri-disfold.com.json,FR-valuetoday.json,country,Country,0.822017
1843,Silvestri-disfold.com.json,FR-valuetoday.json,name,Name,0.8125632
1844,Silvestri-disfold.com.json,FR-valuetoday.json,market_value_apr_2022,Market Value,0.49145338
1845,Silvestri-disfold.com.json,FR-valuetoday.json,sector,IPO Year,0.2746314
1846,Silvestri-disfold.com.json,Avengers-valueToday.json,name,name,0.74125576
1847,Silvestri-disfold.com.json,Avengers-valueToday.json,country,headquarters_country,0.40893152
1848,Silvestri-disfold.com.json,Avengers-valueToday.json,stock,world_rank,0.19745877
1849,Silvestri-disfold.com.json,Avengers-valueToday.json,market_value_apr_2022,annual_revenue_in_usd,0.12301794
1850,Silvestri-disfold.com.json,Slytherin-ft.com.json,country,country,0.8121995
1851,Silvestri-disfold.com.json,Slytherin-ft.com.json,name,name,0.80274564
1852,Silvestri-disfold.com.json,Slytherin-ft.com.json,stock,link,0.30392984
1853,Silvestri-disfold.com.json,GioPonSpiz-valueToday2.json,country,country,0.8355716
1854,Silvestri-disfold.com.json,GioPonSpiz-valueToday2.json,name,name,0.82611775
1855,Silvestri-disfold.com.json,GioPonSpiz-valueToday2.json,market_value_apr_2022,marketValue,0.5143046
1856,Silvestri-disfold.com.json,GioPonSpiz-valueToday2.json,stock,world_rank,0.2823208
1857,Silvestri-disfold.com.json,Wissel-gov.uk.json,name,Name,0.749968
1858,Silvestri-disfold.com.json,Wissel-gov.uk.json,country,Company ID,0.24337216
1859,Silvestri-disfold.com.json,Avengers-disfold.json,name,name,0.7710759
1860,Silvestri-disfold.com.json,Avengers-disfold.json,country,headquarters_country,0.4387517
1861,Silvestri-disfold.com.json,Avengers-disfold.json,market_value_apr_2022,market_cap,0.39229444
1862,Silvestri-disfold.com.json,GioPonSpiz-wiki.json,sector,Sector,0.8274065
1863,Silvestri-disfold.com.json,GioPonSpiz-wiki.json,name,Name,0.82071006
1864,Silvestri-disfold.com.json,GioPonSpiz-wiki.json,country,Industry,0.41074774
1865,Silvestri-disfold.com.json,FR-followers.json,country,Company,0.31846407
1866,Silvestri-disfold.com.json,FR-followers.json,sector,Twitter,0.19903445
1867,Silvestri-disfold.com.json,FR-followers.json,stock,Facebook,0.19903445
1868,Silvestri-disfold.com.json,DDD-companiesmarketcap.com.json,country,country,0.815166
1869,Silvestri-disfold.com.json,DDD-companiesmarketcap.com.json,name,name,0.80571216
1870,Silvestri-disfold.com.json,DDD-companiesmarketcap.com.json,market_value_apr_2022,marketcap,0.39575422
1871,Silvestri-disfold.com.json,DDD-companiesmarketcap.com.json,stock,rank,0.30689633
1872,Silvestri-disfold.com.json,FR-sole24ore.json,name,E-commerce,0.16830066
1873,Silvestri-disfold.com.json,MalPatSaj-wikipedia.org.json,sector,Sector,0.8147261
1874,Silvestri-disfold.com.json,MalPatSaj-wikipedia.org.json,name,Name,0.80802965
1875,Silvestri-disfold.com.json,MalPatSaj-wikipedia.org.json,country,Industry,0.3980673
1876,Silvestri-disfold.com.json,Gren-companiesmarketcap.com.json,country,country,0.8368225
1877,Silvestri-disfold.com.json,Gren-companiesmarketcap.com.json,name,name,0.82736874
1878,Silvestri-disfold.com.json,Gren-companiesmarketcap.com.json,market_value_apr_2022,market_capitalization_USD,0.36184925
1879,Silvestri-disfold.com.json,IGMM-cbinsights.json,country,country,0.791493
1880,Silvestri-disfold.com.json,IGMM-cbinsights.json,sector,selectinvestors,0.3620334
1881,Silvestri-disfold.com.json,IGMM-cbinsights.json,name,valuation,0.23534325
1882,Silvestri-disfold.com.json,DeBiGa-disfold.json,country,country,0.8655931
1883,Silvestri-disfold.com.json,DeBiGa-disfold.json,sector,sector,0.8628357
1884,Silvestri-disfold.com.json,DeBiGa-disfold.json,stock,stock,0.8597107
1885,Silvestri-disfold.com.json,DeBiGa-disfold.json,name,name,0.85613924
1886,Silvestri-disfold.com.json,DeBiGa-disfold.json,market_value_apr_2022,market_cap,0.4773578
1887,Silvestri-disfold.com.json,MalPatSaj-forbes.com.json,country,Country,0.8262798
1888,Silvestri-disfold.com.json,MalPatSaj-forbes.com.json,name,Name,0.816826
1889,Silvestri-disfold.com.json,MalPatSaj-forbes.com.json,market_value_apr_2022,Market Value,0.49571618
1890,Silvestri-disfold.com.json,MalPatSaj-forbes.com.json,stock,Sales,0.29732054
1891,Silvestri-disfold.com.json,Silvestri-forbes.com.json,market_value_apr_2022,market_value_apr_2022,0.90400743
1892,Silvestri-disfold.com.json,Silvestri-forbes.com.json,country,country,0.8840833
1893,Silvestri-disfold.com.json,Silvestri-forbes.com.json,name,name,0.8746295
1894,Silvestri-disfold.com.json,DeBiGa-wiki.json,name,name,0.7579784
1895,Silvestri-disfold.com.json,DeBiGa-wiki.json,country,industry,0.348016
1896,Silvestri-disfold.com.json,DeBiGa-wiki.json,sector,services,0.28213805
1897,Silvestri-disfold.com.json,Avengers-companiesMarketCap.json,country,country,0.80806
1898,Silvestri-disfold.com.json,Avengers-companiesMarketCap.json,name,name,0.79860616
1899,Silvestri-disfold.com.json,Avengers-companiesMarketCap.json,market_value_apr_2022,market_cap,0.41982466
1900,Silvestri-disfold.com.json,Avengers-companiesMarketCap.json,stock,rank,0.29979032
1901,Silvestri-disfold.com.json,Avengers-hitHorizons.json,name,name,0.76217705
1902,Silvestri-disfold.com.json,Avengers-hitHorizons.json,country,industry,0.35221472
1903,Silvestri-disfold.com.json,Avengers-hitHorizons.json,stock,address,0.22199854
1904,Silvestri-disfold.com.json,FR-disfold.json,name,Name,0.77456814
1905,Silvestri-disfold.com.json,FR-disfold.json,sector,Top Competitor,0.3156396
1906,Silvestri-disfold.com.json,FR-disfold.json,country,CEO,0.24956816
1907,Silvestri-disfold.com.json,MarScoToc-companiesmarketcap.com.json,country,Country,0.82549196
1908,Silvestri-disfold.com.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.81603813
1909,Silvestri-disfold.com.json,MarScoToc-companiesmarketcap.com.json,stock,Rank,0.31722236
1910,Silvestri-disfold.com.json,MarScoToc-companiesmarketcap.com.json,market_value_apr_2022,Master Cap,0.24537992
1911,Silvestri-disfold.com.json,DDD-teamblind.com.json,name,name,0.7748491
1912,Silvestri-disfold.com.json,DDD-teamblind.com.json,country,industry,0.36488673
1913,Silvestri-disfold.com.json,Wissel-companiesmarketcap.com.json,name,Name,0.761306
1914,Silvestri-disfold.com.json,Wissel-companiesmarketcap.com.json,market_value_apr_2022,Marketcap,0.35134804
1915,Silvestri-disfold.com.json,Wissel-companiesmarketcap.com.json,country,Category,0.3370579
1916,Silvestri-disfold.com.json,Wissel-companiesmarketcap.com.json,stock,Shares,0.2330802
1917,Silvestri-disfold.com.json,FR-ft.json,country,Country,0.8022736
1918,Silvestri-disfold.com.json,FR-ft.json,sector,Sector,0.7995162
1919,Silvestri-disfold.com.json,FR-ft.json,name,Name,0.79281974
1920,Silvestri-disfold.com.json,FR-ft.json,stock,Rank,0.2940039
1921,Silvestri-disfold.com.json,FR-ft.json,market_value_apr_2022,in 2021 ranking,0.18389119
1922,Silvestri-disfold.com.json,FR-ft.json,market_value_apr_2022,in 2020 ranking,0.18389119
1923,Silvestri-disfold.com.json,FR-famcap_germany.json,sector,Sector,0.75725675
1924,Silvestri-disfold.com.json,FR-famcap_germany.json,country,Company,0.33844545
1925,Silvestri-disfold.com.json,FR-famcap_germany.json,stock,Rank,0.25174445
1926,Silvestri-disfold.com.json,FR-famcap_germany.json,name,Website,0.2337016
1927,Silvestri-disfold.com.json,MalPatSaj-companiesmarketcap.com.json,country,Country,0.83028275
1928,Silvestri-disfold.com.json,MalPatSaj-companiesmarketcap.com.json,name,Name,0.8208289
1929,Silvestri-disfold.com.json,MalPatSaj-companiesmarketcap.com.json,market_value_apr_2022,MarketCap,0.410871
1930,Silvestri-disfold.com.json,MalPatSaj-companiesmarketcap.com.json,stock,Symbol,0.28784126
1931,Silvestri-disfold.com.json,FR-company_social_urls.json,country,Company,0.31846407
1932,Silvestri-disfold.com.json,FR-company_social_urls.json,sector,Twitter,0.19903445
1933,Silvestri-disfold.com.json,FR-company_social_urls.json,stock,Facebook,0.19903445
1934,Silvestri-disfold.com.json,GioPonSpiz-marketCap2.json,country,country,0.8156109
1935,Silvestri-disfold.com.json,GioPonSpiz-marketCap2.json,name,name,0.80615705
1936,Silvestri-disfold.com.json,FR-campaignindia.json,name,BRAND NAME,0.4527068
1937,Silvestri-disfold.com.json,FR-campaignindia.json,market_value_apr_2022,MAIN MARKET,0.34538656
1938,Silvestri-disfold.com.json,FR-campaignindia.json,country,CATEGORY,0.3409003
1939,Silvestri-disfold.com.json,FR-campaignindia.json,stock,RANK,0.26633263
1940,Gren-ft.com.json,MarScoToc-disfold.com.json,country,Country,0.83474153
1941,Gren-ft.com.json,MarScoToc-disfold.com.json,sector,Sector,0.83198416
1942,Gren-ft.com.json,MarScoToc-disfold.com.json,name,Name,0.8252877
1943,Gren-ft.com.json,MarScoToc-wikipedia.org.json,name,Name,0.7705841
1944,Gren-ft.com.json,MarScoToc-wikipedia.org.json,founding_year,Founded,0.40748888
1945,Gren-ft.com.json,MarScoToc-wikipedia.org.json,country,Industry,0.36062175
1946,Gren-ft.com.json,MarScoToc-wikipedia.org.json,sector,headQuarters,0.1985575
1947,Gren-ft.com.json,Slytherin-disfold.com.json,name,name,0.7691093
1948,Gren-ft.com.json,Slytherin-disfold.com.json,employees_number_2020,employees,0.47738662
1949,Gren-ft.com.json,Slytherin-disfold.com.json,employees_number_2017,employees,0.47738662
1950,Gren-ft.com.json,Slytherin-disfold.com.json,country,ceo,0.24410933
1951,Gren-ft.com.json,FR-forbes.json,name,Name,0.80144536
1952,Gren-ft.com.json,FR-forbes.json,revenue_2020_EU,Revenue,0.5290095
1953,Gren-ft.com.json,FR-forbes.json,revenue_2017_EU,Revenue,0.5290095
1954,Gren-ft.com.json,FR-forbes.json,founding_year,Founded,0.43835014
1955,Gren-ft.com.json,FR-forbes.json,country,Industry,0.391483
1956,Gren-ft.com.json,MarScoToc-ambitionbox.com.json,name,Name,0.77755004
1957,Gren-ft.com.json,MarScoToc-ambitionbox.com.json,founding_year,Foundation Year,0.5082048
1958,Gren-ft.com.json,MarScoToc-ambitionbox.com.json,country,Industry,0.36758772
1959,Gren-ft.com.json,MarScoToc-ambitionbox.com.json,sector,Headquarter,0.22333518
1960,Gren-ft.com.json,DeBiGa-govuk_bigsize.json,name,name,0.7636087
1961,Gren-ft.com.json,DeBiGa-govuk_bigsize.json,employees_number_2020,company_number,0.2953853
1962,Gren-ft.com.json,DeBiGa-govuk_bigsize.json,employees_number_2017,company_number,0.2953853
1963,Gren-ft.com.json,DeBiGa-govuk_bigsize.json,country,company_type,0.24388026
1964,Gren-ft.com.json,Wissel-info-clipper.com.json,country,Country,0.7905856
1965,Gren-ft.com.json,Wissel-info-clipper.com.json,name,Name,0.78113174
1966,Gren-ft.com.json,Wissel-info-clipper.com.json,revenue_2020_EU,URL,0.22226301
1967,Gren-ft.com.json,Wissel-info-clipper.com.json,revenue_2017_EU,URL,0.22226301
1968,Gren-ft.com.json,GioPonSpiz-disfold.json,country,country,0.8279183
1969,Gren-ft.com.json,GioPonSpiz-disfold.json,sector,sector,0.8251609
1970,Gren-ft.com.json,GioPonSpiz-disfold.json,name,name,0.81846446
1971,Gren-ft.com.json,Silvestri-ft.com.json,founding_year,founding_year,0.93885535
1972,Gren-ft.com.json,Silvestri-ft.com.json,country,country,0.9273464
1973,Gren-ft.com.json,Silvestri-ft.com.json,sector,sector,0.92458904
1974,Gren-ft.com.json,Silvestri-ft.com.json,name,name,0.9178926
1975,Gren-ft.com.json,Silvestri-ft.com.json,revenue_2020_EU,revenue_2020,0.7933434
1976,Gren-ft.com.json,Silvestri-ft.com.json,revenue_2017_EU,revenue_2017,0.7933434
1977,Gren-ft.com.json,Silvestri-ft.com.json,employees_number_2020,employees_2020,0.78789765
1978,Gren-ft.com.json,Silvestri-ft.com.json,employees_number_2017,employees_2017,0.78789765
1979,Gren-ft.com.json,Slytherin-value.today.json,country,country,0.8204294
1980,Gren-ft.com.json,Slytherin-value.today.json,name,name,0.81097555
1981,Gren-ft.com.json,Slytherin-value.today.json,revenue_2020_EU,revenue,0.5385397
1982,Gren-ft.com.json,Slytherin-value.today.json,revenue_2017_EU,revenue,0.5385397
1983,Gren-ft.com.json,Slytherin-value.today.json,founding_year,founded,0.44788033
1984,Gren-ft.com.json,Slytherin-value.today.json,sector,rank,0.2859756
1985,Gren-ft.com.json,IGMM-companiesmarketcap.json,country,country,0.78572
1986,Gren-ft.com.json,IGMM-companiesmarketcap.json,name,name,0.77626616
1987,Gren-ft.com.json,IGMM-companiesmarketcap.json,sector,rank,0.2512662
1988,Gren-ft.com.json,IGMM-companiesmarketcap.json,founding_year,change(1year),0.23346083
1989,Gren-ft.com.json,IGMM-value.today.json,name,name,0.7715156
1990,Gren-ft.com.json,IGMM-value.today.json,employees_number_2020,number of employees,0.4750871
1991,Gren-ft.com.json,IGMM-value.today.json,employees_number_2017,number of employees,0.4750871
1992,Gren-ft.com.json,IGMM-value.today.json,country,headquarters country,0.4498297
1993,Gren-ft.com.json,IGMM-value.today.json,revenue_2020_EU,annual revenue in USD,0.31615853
1994,Gren-ft.com.json,IGMM-value.today.json,revenue_2017_EU,annual revenue in USD,0.31615853
1995,Gren-ft.com.json,Slytherin-forbes.com.json,country,country,0.84046435
1996,Gren-ft.com.json,Slytherin-forbes.com.json,name,name,0.8310105
1997,Gren-ft.com.json,Slytherin-forbes.com.json,revenue_2020_EU,revenue,0.5585747
1998,Gren-ft.com.json,Slytherin-forbes.com.json,revenue_2017_EU,revenue,0.5585747
1999,Gren-ft.com.json,Slytherin-forbes.com.json,employees_number_2020,employees,0.53928787
2000,Gren-ft.com.json,Slytherin-forbes.com.json,employees_number_2017,employees,0.53928787
2001,Gren-ft.com.json,Slytherin-forbes.com.json,founding_year,founded,0.4679153
2002,Gren-ft.com.json,DDD-cbinsight.com.json,country,country,0.79263604
2003,Gren-ft.com.json,DDD-cbinsight.com.json,name,name,0.78318226
2004,Gren-ft.com.json,DDD-cbinsight.com.json,founding_year,founded,0.420087
2005,Gren-ft.com.json,DDD-cbinsight.com.json,sector,investors,0.29201686
2006,Gren-ft.com.json,FR-valuetoday.json,country,Country,0.83194065
2007,Gren-ft.com.json,FR-valuetoday.json,name,Name,0.8224868
2008,Gren-ft.com.json,FR-valuetoday.json,founding_year,Founded Year,0.59195864
2009,Gren-ft.com.json,FR-valuetoday.json,employees_number_2020,Number of Employees,0.52605826
